"","id","female","city","age","logins","succession","unsubscribe"
"3045",3045,0,0,44,0,1,0
"3046",3046,1,1,43,0,1,1
"3047",3047,1,1,46,5,1,0
"3048",3048,1,1,47,3,1,1
"3049",3049,1,1,35,10,0,0
"3050",3050,0,1,43,9,0,0
"3051",3051,0,1,47,10,0,0
"3052",3052,0,0,43,0,1,0
"3053",3053,0,1,41,0,1,1
"3054",3054,1,1,35,3,1,1
"3055",3055,1,1,46,0,1,0
"3056",3056,1,1,43,3,1,1
"3057",3057,0,1,58,8,0,0
"3058",3058,0,1,40,0,1,0
"3059",3059,1,1,40,5,1,1
"3060",3060,1,1,41,4,1,1
"3061",3061,0,1,42,4,1,0
"3062",3062,0,1,39,7,1,0
"3063",3063,0,1,46,7,1,0
"3064",3064,1,1,45,0,1,0
"3065",3065,1,1,39,7,1,0
"3066",3066,1,1,53,7,1,0
"3067",3067,0,1,49,5,1,0
"3068",3068,0,1,44,5,1,0
"3069",3069,0,1,53,5,1,0
"3070",3070,1,1,43,10,0,0
"3071",3071,1,1,39,0,1,0
"3072",3072,0,1,55,0,1,1
"3073",3073,1,1,53,10,0,0
"3074",3074,0,1,45,7,1,0
"3075",3075,1,1,41,2,1,1
"3076",3076,0,1,36,3,1,1
"3077",3077,0,1,41,10,0,0
"3078",3078,1,0,32,8,0,0
"3079",3079,1,1,39,5,1,0
"3080",3080,0,1,45,7,1,0
"3081",3081,1,1,40,0,1,0
"3082",3082,1,1,41,4,1,1
"3083",3083,1,1,31,3,1,0
"3084",3084,0,1,55,4,1,0
"3085",3085,1,1,39,7,1,0
"3086",3086,1,1,39,0,1,0
"3087",3087,1,0,48,0,1,0
"3088",3088,1,1,23,3,1,1
"3089",3089,0,1,50,0,1,0
"3090",3090,0,1,42,9,0,0
"3091",3091,1,1,44,3,1,0
"3092",3092,0,1,49,0,1,0
"3093",3093,0,1,44,0,1,0
"3094",3094,1,1,40,0,1,0
"3095",3095,0,1,41,5,1,0
"3096",3096,0,1,42,10,0,0
"3097",3097,0,0,47,0,1,1
"3098",3098,1,1,41,5,1,1
"3099",3099,1,1,44,4,1,0
"3100",3100,1,1,41,7,1,1
"3101",3101,0,1,39,10,0,0
"3102",3102,1,1,33,10,0,1
"3103",3103,1,1,56,0,1,0
"3104",3104,0,0,43,0,1,0
"3105",3105,0,1,50,7,1,0
"3106",3106,1,1,52,3,1,1
"3107",3107,0,1,38,10,0,0
"3108",3108,1,1,40,0,1,1
"3109",3109,1,1,34,0,1,1
"3110",3110,1,1,42,3,1,0
"3111",3111,0,1,50,10,0,0
"3112",3112,0,1,38,5,1,0
"3113",3113,1,1,54,5,1,0
"3114",3114,1,1,44,10,0,1
"3115",3115,0,1,41,5,1,0
"3116",3116,1,1,51,0,1,0
"3117",3117,0,1,45,10,0,0
"3118",3118,0,1,45,7,1,1
"3119",3119,0,1,41,0,1,0
"3120",3120,1,1,28,5,1,0
"3121",3121,1,1,31,5,1,0
"3122",3122,1,1,60,5,1,1
"3123",3123,0,1,44,5,1,0
"3124",3124,1,1,35,5,1,0
"3125",3125,1,1,51,0,1,1
"3126",3126,1,1,47,3,1,0
"3127",3127,1,1,44,7,1,0
"3128",3128,1,1,50,9,0,0
"3129",3129,1,1,41,4,1,1
"3130",3130,0,1,48,5,1,0
"3131",3131,1,1,48,0,1,0
"3132",3132,1,0,48,0,1,0
"3133",3133,0,1,49,10,0,0
"3134",3134,0,1,48,0,1,0
"3135",3135,1,1,42,0,1,1
"3136",3136,0,1,46,10,0,0
"3137",3137,0,0,45,3,1,1
"3138",3138,0,1,50,7,1,0
"3139",3139,1,1,57,0,1,0
"3140",3140,1,1,43,4,1,0
"3141",3141,1,1,51,7,1,0
"3142",3142,1,0,37,0,1,0
"3143",3143,1,1,49,0,1,1
"3144",3144,0,1,47,4,1,0
"3145",3145,1,1,51,5,1,0
"3146",3146,1,1,41,5,1,0
"3147",3147,1,1,40,8,0,0
"3148",3148,0,1,29,10,0,1
"3149",3149,1,1,49,7,1,0
"3150",3150,0,0,51,0,1,0
"3151",3151,1,1,48,5,1,1
"3152",3152,1,1,44,0,1,1
"3153",3153,1,1,36,10,0,0
"3154",3154,0,1,39,3,1,0
"3155",3155,1,0,35,0,1,0
"3156",3156,1,1,30,8,0,0
"3157",3157,1,1,52,10,0,0
"3158",3158,1,1,39,8,0,0
"3159",3159,1,1,47,10,0,0
"3160",3160,1,1,47,10,0,0
"3161",3161,1,0,52,0,1,1
"3162",3162,1,1,38,8,0,0
"3163",3163,0,1,62,3,1,1
"3164",3164,0,1,56,10,0,0
"3165",3165,1,0,37,0,1,0
"3166",3166,1,1,43,4,1,1
"3167",3167,1,1,53,0,1,0
"3168",3168,1,1,46,4,1,0
"3169",3169,0,1,37,7,1,0
"3170",3170,0,1,36,9,0,0
"3171",3171,0,1,50,10,0,1
"3172",3172,1,1,41,9,0,1
"3173",3173,1,1,52,9,0,0
"3174",3174,1,1,53,3,1,0
"3175",3175,1,1,52,10,0,0
"3176",3176,1,1,53,10,0,0
"3177",3177,1,1,52,10,0,0
"3178",3178,1,1,52,4,1,0
"3179",3179,1,1,42,3,1,0
"3180",3180,1,1,41,7,1,0
"3181",3181,1,1,48,0,1,1
"3182",3182,1,1,39,8,0,1
"3183",3183,0,1,34,10,0,0
"3184",3184,1,1,43,0,1,0
"3185",3185,1,1,44,5,1,0
"3186",3186,0,1,39,4,1,1
"3187",3187,0,1,53,0,1,1
"3188",3188,1,1,59,9,0,0
"3189",3189,0,1,32,5,1,1
"3190",3190,0,1,43,2,1,0
"3191",3191,0,1,46,10,0,0
"3192",3192,1,1,55,7,1,1
"3193",3193,0,1,42,3,1,0
"3194",3194,0,1,53,4,1,0
"3195",3195,0,1,53,2,1,0
"3196",3196,0,1,41,8,0,1
"3197",3197,1,1,50,0,1,0
"3198",3198,1,1,42,10,0,0
"3199",3199,1,1,51,3,1,0
"3200",3200,1,1,44,0,1,0
"3201",3201,0,1,48,3,1,0
"3202",3202,0,1,49,5,1,1
"3203",3203,1,1,50,5,1,1
"3204",3204,1,1,45,7,1,0
"3205",3205,1,1,72,7,1,0
"3206",3206,1,1,53,0,1,0
"3207",3207,1,1,52,5,1,1
"3208",3208,0,1,51,5,1,0
"3209",3209,1,1,47,5,1,0
"3210",3210,0,1,43,4,1,0
"3211",3211,1,1,29,0,1,0
"3212",3212,0,1,42,3,1,0
"3213",3213,1,1,45,10,0,0
"3214",3214,0,1,32,10,0,0
"3215",3215,0,1,53,8,0,0
"3216",3216,0,1,42,0,1,1
"3217",3217,0,1,34,8,1,0
"3218",3218,1,1,58,10,0,0
"3219",3219,0,1,50,3,1,0
"3220",3220,1,1,51,10,0,0
"3221",3221,1,1,38,7,1,0
"3222",3222,0,1,46,0,1,0
"3223",3223,0,1,40,3,1,0
"3224",3224,0,1,50,0,1,0
"3225",3225,1,0,45,9,0,0
"3226",3226,1,0,56,8,0,0
"3227",3227,1,1,43,10,0,0
"3228",3228,1,1,37,10,0,0
"3229",3229,0,1,57,8,0,0
"3230",3230,0,1,38,3,1,0
"3231",3231,0,1,47,2,1,0
"3232",3232,0,1,52,0,1,0
"3233",3233,1,1,62,7,1,0
"3234",3234,0,1,57,7,1,0
"3235",3235,0,1,49,3,1,1
"3236",3236,1,1,45,0,1,0
"3237",3237,0,1,41,4,1,1
"3238",3238,1,1,35,3,1,0
"3239",3239,1,1,32,0,1,1
"3240",3240,0,1,40,5,1,0
"3241",3241,1,1,49,7,1,0
"3242",3242,1,1,38,10,0,0
"3243",3243,1,1,46,0,1,0
"3244",3244,0,1,42,5,1,0
"3245",3245,1,0,49,0,1,0
"3246",3246,0,1,42,5,1,0
"3247",3247,0,0,53,8,0,0
"3248",3248,0,1,35,3,1,1
"3249",3249,0,1,45,4,1,0
"3250",3250,1,0,55,0,1,0
"3251",3251,0,1,52,10,0,0
"3252",3252,0,1,31,10,0,0
"3253",3253,0,1,46,0,1,1
"3254",3254,0,1,47,5,1,0
"3255",3255,1,0,39,0,1,1
"3256",3256,1,1,45,7,1,1
"3257",3257,1,1,47,10,0,0
"3258",3258,1,1,47,4,1,0
"3259",3259,0,1,47,0,1,1
"3260",3260,0,0,46,2,1,0
"3261",3261,1,1,46,5,1,1
"3262",3262,0,1,51,3,1,0
"3263",3263,0,1,50,2,1,0
"3264",3264,0,1,41,8,0,0
"3265",3265,0,1,40,8,1,0
"3266",3266,1,1,40,3,1,1
"3267",3267,0,1,47,0,1,0
"3268",3268,1,1,49,2,1,0
"3269",3269,1,1,36,5,1,0
"3270",3270,1,1,50,5,1,0
"3271",3271,0,1,49,5,1,0
"3272",3272,0,0,53,9,0,1
"3273",3273,0,1,49,3,1,0
"3274",3274,1,1,48,10,0,0
"3275",3275,0,1,34,7,1,1
"3276",3276,0,0,53,0,1,0
"3277",3277,0,0,48,0,1,1
"3278",3278,1,1,39,10,0,0
"3279",3279,1,1,53,10,0,0
"3280",3280,1,0,47,0,1,0
"3281",3281,1,1,50,5,1,0
"3282",3282,1,1,41,0,1,1
"3283",3283,0,1,53,0,1,1
"3284",3284,1,1,36,10,0,1
"3285",3285,0,0,45,0,1,1
"3286",3286,0,1,34,0,1,0
"3287",3287,1,0,44,0,1,0
"3288",3288,1,1,49,4,1,0
"3289",3289,1,1,32,10,0,0
"3290",3290,1,1,51,0,1,0
"3291",3291,1,1,34,9,0,1
"3292",3292,1,1,43,7,1,0
"3293",3293,0,1,39,10,0,0
"3294",3294,1,1,47,0,1,1
"3295",3295,0,1,56,10,0,0
"3296",3296,1,1,40,7,1,0
"3297",3297,1,1,54,8,0,0
"3298",3298,0,1,56,3,1,0
"3299",3299,1,1,42,5,1,0
"3300",3300,0,1,62,10,0,0
"3301",3301,0,0,45,0,1,0
"3302",3302,0,1,46,5,1,0
"3303",3303,1,1,31,5,1,0
"3304",3304,1,1,46,5,1,1
"3305",3305,0,1,58,5,1,1
"3306",3306,0,1,45,2,1,0
"3307",3307,0,1,54,10,0,0
"3308",3308,0,1,39,3,1,1
"3309",3309,1,0,44,8,0,0
"3310",3310,1,1,42,10,0,0
"3311",3311,1,1,49,0,1,1
"3312",3312,1,1,55,4,1,1
"3313",3313,1,1,47,0,1,0
"3314",3314,1,1,52,5,1,1
"3315",3315,0,0,49,0,1,1
"3316",3316,1,1,54,5,1,0
"3317",3317,0,0,47,0,1,0
"3318",3318,0,1,40,5,1,1
"3319",3319,0,1,46,8,1,1
"3320",3320,1,1,29,4,1,0
"3321",3321,1,1,34,9,0,1
"3322",3322,0,1,42,4,1,1
"3323",3323,1,1,48,8,0,0
"3324",3324,0,1,55,8,0,0
"3325",3325,0,1,39,3,1,0
"3326",3326,1,1,46,8,0,0
"3327",3327,1,1,52,10,0,0
"3328",3328,0,1,38,9,0,0
"3329",3329,0,1,48,2,1,1
"3330",3330,1,1,41,7,1,0
"3331",3331,0,1,55,4,1,1
"3332",3332,0,1,47,4,1,0
"3333",3333,1,1,47,9,0,1
"3334",3334,0,0,43,0,1,0
"3335",3335,1,1,36,10,0,0
"3336",3336,1,1,51,2,1,0
"3337",3337,1,1,43,3,1,0
"3338",3338,0,1,48,3,1,1
"3339",3339,1,1,36,7,1,0
"3340",3340,1,1,42,0,1,1
"3341",3341,0,0,40,0,1,1
"3342",3342,0,1,49,0,1,0
"3343",3343,1,1,51,3,1,0
"3344",3344,0,1,38,4,1,1
"3345",3345,0,1,38,0,1,0
"3346",3346,1,1,46,8,0,0
"3347",3347,1,1,49,8,0,0
"3348",3348,1,0,38,8,0,0
"3349",3349,1,1,46,0,1,1
"3350",3350,1,0,41,0,1,0
"3351",3351,1,1,44,0,1,1
"3352",3352,1,1,46,5,1,0
"3353",3353,0,1,43,10,0,0
"3354",3354,0,1,42,5,1,1
"3355",3355,0,1,29,3,1,0
"3356",3356,1,0,44,0,1,0
"3357",3357,0,1,47,5,1,0
"3358",3358,0,1,40,10,0,0
"3359",3359,1,1,45,8,1,1
"3360",3360,0,1,44,7,1,1
"3361",3361,0,1,54,10,0,0
"3362",3362,1,1,41,0,1,1
"3363",3363,0,1,38,2,1,0
"3364",3364,0,1,45,8,1,0
"3365",3365,0,1,36,0,1,1
"3366",3366,0,1,42,0,1,1
"3367",3367,1,1,42,5,1,0
"3368",3368,0,1,46,4,1,0
"3369",3369,0,1,45,3,1,0
"3370",3370,1,0,45,0,1,0
"3371",3371,0,1,43,0,1,0
"3372",3372,1,1,43,7,1,1
"3373",3373,0,1,41,3,1,0
"3374",3374,1,1,53,5,1,1
"3375",3375,0,1,46,0,1,1
"3376",3376,0,0,39,0,1,1
"3377",3377,0,0,35,8,0,0
"3378",3378,0,0,42,0,1,1
"3379",3379,0,1,45,9,0,0
"3380",3380,0,1,36,0,1,0
"3381",3381,0,1,47,5,1,0
"3382",3382,0,1,48,3,1,0
"3383",3383,0,1,32,2,1,1
"3384",3384,1,1,58,3,1,0
"3385",3385,0,1,41,10,0,1
"3386",3386,1,1,42,10,0,0
"3387",3387,0,1,39,8,1,0
"3388",3388,1,1,45,0,1,0
"3389",3389,0,1,38,4,1,0
"3390",3390,1,1,49,5,1,1
"3391",3391,1,1,43,9,0,0
"3392",3392,0,1,45,5,1,1
"3393",3393,0,1,47,3,1,0
"3394",3394,1,1,27,5,1,1
"3395",3395,1,1,51,0,1,0
"3396",3396,1,1,40,10,0,0
"3397",3397,1,1,48,10,0,0
"3398",3398,1,1,33,8,1,1
"3399",3399,0,1,30,4,1,0
"3400",3400,0,1,46,5,1,0
"3401",3401,0,1,42,0,1,1
"3402",3402,1,1,45,5,1,0
"3403",3403,0,1,49,7,1,0
"3404",3404,0,1,45,7,1,0
"3405",3405,1,1,45,10,0,0
"3406",3406,1,1,40,10,0,0
"3407",3407,0,1,49,7,1,1
"3408",3408,1,1,46,8,1,1
"3409",3409,0,0,39,8,0,0
"3410",3410,1,1,43,8,0,0
"3411",3411,1,0,54,7,1,0
"3412",3412,1,1,40,0,1,0
"3413",3413,1,1,61,5,1,1
"3414",3414,0,1,39,5,1,0
"3415",3415,1,0,46,8,0,0
"3416",3416,1,1,39,7,1,1
"3417",3417,1,1,48,8,0,0
"3418",3418,1,1,54,10,0,0
"3419",3419,1,1,51,0,1,1
"3420",3420,1,1,45,10,0,0
"3421",3421,1,0,33,8,0,0
"3422",3422,0,1,50,0,1,0
"3423",3423,0,1,35,0,1,0
"3424",3424,0,1,29,4,1,0
"3425",3425,0,1,37,10,0,0
"3426",3426,1,1,47,3,1,1
"3427",3427,0,1,52,4,1,1
"3428",3428,0,1,49,8,0,0
"3429",3429,0,1,51,8,0,0
"3430",3430,0,1,38,0,1,1
"3431",3431,1,1,45,8,0,0
"3432",3432,0,1,43,4,1,1
"3433",3433,1,1,44,0,1,1
"3434",3434,1,1,40,10,0,0
"3435",3435,0,1,51,10,0,1
"3436",3436,0,1,36,5,1,1
"3437",3437,1,1,46,5,1,0
"3438",3438,0,1,35,8,1,0
"3439",3439,0,1,54,0,1,0
"3440",3440,0,1,47,7,1,1
"3441",3441,1,1,41,0,1,1
"3442",3442,1,1,53,5,1,0
"3443",3443,1,1,33,3,1,0
"3444",3444,0,0,37,8,0,0
"3445",3445,1,0,50,8,0,0
"3446",3446,1,1,50,0,1,0
"3447",3447,1,1,42,9,0,0
"3448",3448,0,1,53,10,0,0
"3449",3449,1,1,46,8,0,0
"3450",3450,0,1,42,7,1,0
"3451",3451,0,1,44,10,0,0
"3452",3452,1,1,40,5,1,0
"3453",3453,0,1,52,4,1,0
"3454",3454,1,1,39,7,1,0
"3455",3455,0,1,35,5,1,1
"3456",3456,1,1,46,8,1,1
"3457",3457,0,1,56,0,1,1
"3458",3458,1,1,50,10,0,1
"3459",3459,1,1,44,9,0,0
"3460",3460,1,1,39,3,1,0
"3461",3461,1,1,43,2,1,1
"3462",3462,0,1,51,10,0,0
"3463",3463,1,1,60,7,1,0
"3464",3464,1,1,53,2,1,0
"3465",3465,0,1,43,10,0,0
"3466",3466,1,1,37,10,0,0
"3467",3467,1,0,48,0,1,0
"3468",3468,1,1,49,2,1,0
"3469",3469,1,1,53,4,1,0
"3470",3470,1,1,49,9,0,0
"3471",3471,0,1,36,3,1,0
"3472",3472,1,1,41,9,0,0
"3473",3473,1,1,45,8,0,0
"3474",3474,1,0,49,8,0,0
"3475",3475,1,1,47,7,1,0
"3476",3476,0,1,45,10,0,0
"3477",3477,0,0,47,0,1,0
"3478",3478,1,1,38,10,0,0
"3479",3479,1,1,55,10,0,0
"3480",3480,0,1,29,0,1,1
"3481",3481,1,1,45,10,0,0
"3482",3482,0,1,54,7,1,1
"3483",3483,0,1,43,7,1,0
"3484",3484,0,1,40,0,1,0
"3485",3485,1,1,52,7,1,0
"3486",3486,0,1,47,0,1,1
"3487",3487,0,1,48,3,1,1
"3488",3488,0,1,40,10,0,0
"3489",3489,1,1,35,10,0,0
"3490",3490,0,0,31,9,0,0
"3491",3491,0,1,50,0,1,0
"3492",3492,1,1,43,10,0,1
"3493",3493,1,1,29,10,0,0
"3494",3494,1,1,41,10,0,0
"3495",3495,1,1,51,5,1,0
"3496",3496,1,1,42,10,0,0
"3497",3497,1,1,49,0,1,0
"3498",3498,0,1,56,2,1,0
"3499",3499,1,1,44,7,1,0
"3500",3500,1,1,45,8,1,0
"3501",3501,0,1,48,3,1,1
"3502",3502,0,1,35,10,0,0
"3503",3503,1,1,49,10,0,0
"3504",3504,1,1,47,3,1,0
"3505",3505,1,1,41,10,0,0
"3506",3506,0,1,49,3,1,0
"3507",3507,0,0,51,0,1,0
"3508",3508,1,1,48,7,1,0
"3509",3509,1,1,37,3,1,0
"3510",3510,1,1,52,0,1,0
"3511",3511,1,1,41,7,1,0
"3512",3512,0,1,32,10,0,0
"3513",3513,0,1,35,2,1,0
"3514",3514,0,1,50,0,1,1
"3515",3515,1,1,44,3,1,0
"3516",3516,1,1,23,5,1,0
"3517",3517,0,1,40,0,1,0
"3518",3518,0,1,43,7,1,0
"3519",3519,1,1,42,7,1,1
"3520",3520,1,0,34,0,1,0
"3521",3521,0,1,44,5,1,0
"3522",3522,1,1,32,4,1,1
"3523",3523,0,1,47,3,1,0
"3524",3524,1,1,55,7,1,1
"3525",3525,1,1,36,10,0,1
"3526",3526,0,0,44,0,1,1
"3527",3527,1,1,34,2,1,1
"3528",3528,1,1,44,3,1,0
"3529",3529,1,1,52,5,1,1
"3530",3530,0,1,45,9,0,0
"3531",3531,1,0,43,8,0,0
"3532",3532,1,1,45,8,1,0
"3533",3533,1,1,49,7,1,0
"3534",3534,1,1,46,3,1,1
"3535",3535,1,1,44,3,1,1
"3536",3536,1,1,34,0,1,0
"3537",3537,0,1,41,3,1,1
"3538",3538,0,0,59,0,1,1
"3539",3539,1,1,41,5,1,1
"3540",3540,0,1,45,5,1,0
"3541",3541,0,0,57,3,1,0
"3542",3542,0,1,40,5,1,1
"3543",3543,1,1,34,3,1,0
"3544",3544,1,1,46,9,0,1
"3545",3545,0,1,43,4,1,0
"3546",3546,1,1,51,9,0,0
"3547",3547,1,1,45,8,1,0
"3548",3548,0,1,50,5,1,0
"3549",3549,1,1,43,10,0,0
"3550",3550,0,1,50,0,1,0
"3551",3551,1,1,37,8,0,0
"3552",3552,1,1,32,9,0,0
"3553",3553,1,1,45,0,1,0
"3554",3554,1,1,43,5,1,1
"3555",3555,0,1,38,5,1,1
"3556",3556,1,1,45,3,1,1
"3557",3557,0,1,37,10,0,0
"3558",3558,1,1,48,3,1,0
"3559",3559,0,0,45,0,1,0
"3560",3560,0,1,42,7,1,0
"3561",3561,1,1,47,9,0,0
"3562",3562,0,1,54,8,0,0
"3563",3563,0,1,51,5,1,0
"3564",3564,1,1,51,5,1,0
"3565",3565,0,1,61,9,0,0
"3566",3566,0,0,44,0,1,1
"3567",3567,0,1,42,7,1,0
"3568",3568,1,0,39,8,0,0
"3569",3569,0,0,48,0,1,0
"3570",3570,1,1,47,0,1,0
"3571",3571,0,1,46,5,1,0
"3572",3572,0,0,50,0,1,1
"3573",3573,1,1,49,3,1,0
"3574",3574,1,1,54,5,1,0
"3575",3575,1,1,49,10,0,0
"3576",3576,1,1,45,0,1,1
"3577",3577,0,1,35,5,1,1
"3578",3578,1,1,45,3,1,0
"3579",3579,0,0,46,0,1,1
"3580",3580,1,1,41,5,1,0
"3581",3581,1,1,55,5,1,0
"3582",3582,0,1,48,0,1,0
"3583",3583,0,0,46,8,0,0
"3584",3584,1,1,46,5,1,1
"3585",3585,1,1,32,5,1,0
"3586",3586,1,1,32,2,1,0
"3587",3587,0,1,50,7,1,0
"3588",3588,0,0,43,9,0,0
"3589",3589,0,1,46,10,0,0
"3590",3590,1,1,41,5,1,1
"3591",3591,0,0,36,0,1,0
"3592",3592,0,1,52,0,1,0
"3593",3593,0,1,53,7,1,0
"3594",3594,0,1,44,7,1,1
"3595",3595,0,1,39,10,0,0
"3596",3596,0,1,46,0,1,1
"3597",3597,1,1,57,2,1,0
"3598",3598,0,1,46,5,1,0
"3599",3599,1,1,40,3,1,0
"3600",3600,1,1,39,3,1,0
"3601",3601,0,1,43,4,1,0
"3602",3602,0,1,44,9,0,0
"3603",3603,1,1,42,2,1,0
"3604",3604,1,1,43,8,1,0
"3605",3605,1,1,40,8,0,0
"3606",3606,1,1,48,9,0,0
"3607",3607,0,1,32,10,0,0
"3608",3608,1,1,46,8,1,0
"3609",3609,0,1,48,0,1,0
"3610",3610,1,0,54,0,1,1
"3611",3611,0,1,53,5,1,0
"3612",3612,0,1,42,5,1,0
"3613",3613,0,0,49,5,0,0
"3614",3614,0,1,46,10,0,0
"3615",3615,0,1,47,7,1,1
"3616",3616,0,1,40,3,1,0
"3617",3617,0,1,58,8,0,0
"3618",3618,0,1,35,0,1,0
"3619",3619,1,0,51,0,1,1
"3620",3620,1,1,45,0,1,1
"3621",3621,1,1,44,2,1,0
"3622",3622,1,1,46,9,0,0
"3623",3623,0,1,44,5,1,0
"3624",3624,1,1,38,10,0,0
"3625",3625,1,1,47,10,0,0
"3626",3626,1,1,40,0,1,0
"3627",3627,0,1,56,9,0,0
"3628",3628,1,1,40,3,1,1
"3629",3629,1,0,37,8,0,0
"3630",3630,1,1,38,9,0,0
"3631",3631,0,1,44,0,1,1
"3632",3632,0,1,37,10,0,0
"3633",3633,1,1,47,0,1,1
"3634",3634,0,1,39,0,1,0
"3635",3635,0,1,49,5,1,1
"3636",3636,0,1,48,0,1,0
"3637",3637,1,0,49,8,0,0
"3638",3638,1,1,48,2,1,1
"3639",3639,0,1,53,8,0,0
"3640",3640,1,1,46,3,1,1
"3641",3641,0,1,45,0,1,1
"3642",3642,1,0,55,0,1,0
"3643",3643,1,1,46,2,1,1
"3644",3644,1,1,50,8,0,0
"3645",3645,0,0,42,0,1,0
"3646",3646,1,1,44,3,1,1
"3647",3647,0,1,51,0,1,0
"3648",3648,0,1,38,8,0,0
"3649",3649,1,1,39,0,1,1
"3650",3650,1,1,36,10,0,0
"3651",3651,1,1,29,5,1,0
"3652",3652,1,1,54,9,0,0
"3653",3653,0,1,44,10,0,0
"3654",3654,1,1,47,2,1,0
"3655",3655,0,0,40,9,0,0
"3656",3656,1,1,39,10,0,0
"3657",3657,1,0,39,0,1,0
"3658",3658,0,0,52,0,1,0
"3659",3659,1,1,40,10,0,1
"3660",3660,0,1,50,0,1,1
"3661",3661,0,1,40,10,0,0
"3662",3662,0,0,37,8,0,0
"3663",3663,1,1,36,3,1,1
"3664",3664,1,1,52,5,1,0
"3665",3665,0,1,47,10,0,0
"3666",3666,0,0,37,10,0,0
"3667",3667,0,1,40,7,1,1
"3668",3668,0,1,31,7,1,0
"3669",3669,0,0,43,8,0,0
"3670",3670,1,1,33,0,1,0
"3671",3671,1,1,28,8,0,0
"3672",3672,0,1,42,3,1,0
"3673",3673,1,1,41,0,1,0
"3674",3674,0,1,62,3,1,1
"3675",3675,1,1,34,0,1,0
"3676",3676,1,1,49,5,1,1
"3677",3677,1,0,49,0,1,0
"3678",3678,1,1,52,4,1,1
"3679",3679,0,0,39,0,1,0
"3680",3680,1,0,49,0,1,1
"3681",3681,0,0,50,0,1,1
"3682",3682,0,0,41,0,1,1
"3683",3683,1,1,39,5,1,1
"3684",3684,0,1,54,10,0,0
"3685",3685,1,1,53,7,1,0
"3686",3686,1,1,50,5,1,1
"3687",3687,0,1,50,8,0,0
"3688",3688,1,1,43,5,1,0
"3689",3689,1,0,47,2,1,1
"3690",3690,0,1,47,0,1,0
"3691",3691,1,1,42,5,1,0
"3692",3692,0,0,64,0,1,0
"3693",3693,0,1,38,10,0,0
"3694",3694,1,0,37,8,0,0
"3695",3695,1,1,44,3,1,1
"3696",3696,0,1,49,0,1,0
"3697",3697,0,1,44,4,1,0
"3698",3698,1,1,39,5,1,1
"3699",3699,0,1,32,5,1,0
"3700",3700,1,1,52,7,1,1
"3701",3701,1,1,32,2,1,0
"3702",3702,1,1,47,0,1,0
"3703",3703,0,1,49,10,0,0
"3704",3704,1,1,50,10,0,0
"3705",3705,1,1,47,5,1,0
"3706",3706,0,1,41,3,1,0
"3707",3707,1,1,48,5,1,0
"3708",3708,0,1,36,10,0,1
"3709",3709,1,1,44,5,1,0
"3710",3710,0,1,47,8,0,1
"3711",3711,1,1,38,3,1,0
"3712",3712,1,1,55,10,0,0
"3713",3713,0,1,48,5,1,0
"3714",3714,0,1,35,9,0,0
"3715",3715,1,1,49,0,1,0
"3716",3716,1,1,52,9,0,0
"3717",3717,1,0,49,8,0,1
"3718",3718,1,1,47,5,1,1
"3719",3719,0,0,47,0,1,1
"3720",3720,0,1,39,0,1,0
"3721",3721,0,0,52,0,1,0
"3722",3722,1,1,41,7,1,0
"3723",3723,0,1,48,5,1,0
"3724",3724,0,1,41,0,1,1
"3725",3725,0,1,37,10,0,0
"3726",3726,1,1,31,5,1,0
"3727",3727,1,1,53,5,1,0
"3728",3728,0,1,41,3,1,0
"3729",3729,1,1,49,9,0,0
"3730",3730,0,1,41,8,0,0
"3731",3731,0,0,36,0,1,0
"3732",3732,1,1,38,0,1,1
"3733",3733,0,1,42,2,1,1
"3734",3734,1,1,39,5,1,0
"3735",3735,0,1,49,0,1,1
"3736",3736,1,1,42,3,1,1
"3737",3737,0,1,36,5,1,0
"3738",3738,1,1,32,0,1,0
"3739",3739,0,1,44,5,1,0
"3740",3740,1,1,42,10,0,0
"3741",3741,1,1,45,9,0,0
"3742",3742,0,1,50,4,1,1
"3743",3743,1,1,47,0,1,1
"3744",3744,1,1,41,10,0,0
"3745",3745,1,1,41,3,1,0
"3746",3746,0,1,53,10,0,0
"3747",3747,0,1,55,9,0,0
"3748",3748,0,1,42,9,0,0
"3749",3749,0,1,41,0,1,1
"3750",3750,0,1,44,9,0,0
"3751",3751,0,1,38,0,1,0
"3752",3752,1,0,44,0,1,0
"3753",3753,1,1,52,10,0,0
"3754",3754,0,1,50,10,0,1
"3755",3755,1,1,47,10,0,0
"3756",3756,0,1,46,0,1,0
"3757",3757,0,1,36,7,1,1
"3758",3758,1,1,42,8,0,0
"3759",3759,0,1,40,7,1,0
"3760",3760,1,1,48,7,1,1
"3761",3761,1,1,33,0,1,0
"3762",3762,0,1,45,5,1,0
"3763",3763,0,1,35,0,1,0
"3764",3764,0,1,51,10,0,0
"3765",3765,1,1,43,5,1,0
"3766",3766,0,1,29,5,1,1
"3767",3767,0,1,49,0,1,1
"3768",3768,1,1,51,0,1,0
"3769",3769,1,0,48,0,1,0
"3770",3770,1,1,45,5,1,1
"3771",3771,0,1,45,0,1,0
"3772",3772,0,1,55,3,1,1
"3773",3773,1,1,54,10,0,0
"3774",3774,1,1,58,2,1,0
"3775",3775,0,0,58,0,1,0
"3776",3776,1,1,51,5,1,1
"3777",3777,0,1,53,0,1,0
"3778",3778,0,1,40,0,1,0
"3779",3779,0,0,38,0,1,0
